time_utc,time_berlin,open,high,low,close,volume
2025-02-02 19:17:00+00:00,2025-02-02 20:17:00+01:00,2794.465,2794.535,2793.628,2794.118,0.0
2025-02-02 19:18:00+00:00,2025-02-02 20:18:00+01:00,2793.838,2794.578,2793.618,2793.958,0.0
2025-02-02 19:19:00+00:00,2025-02-02 20:19:00+01:00,2793.958,2795.208,2793.568,2794.618,0.0
2025-02-02 19:20:00+00:00,2025-02-02 20:20:00+01:00,2794.618,2794.618,2792.628,2793.098,0.0
2025-02-02 19:21:00+00:00,2025-02-02 20:21:00+01:00,2793.098,2793.208,2791.698,2791.998,0.0
2025-02-02 19:22:00+00:00,2025-02-02 20:22:00+01:00,2792.088,2793.638,2791.538,2791.578,0.0
2025-02-02 19:23:00+00:00,2025-02-02 20:23:00+01:00,2791.648,2792.258,2790.805,2790.878,0.0
2025-02-02 19:24:00+00:00,2025-02-02 20:24:00+01:00,2790.868,2791.768,2789.575,2790.318,0.0
2025-02-02 19:25:00+00:00,2025-02-02 20:25:00+01:00,2790.578,2792.658,2790.135,2791.548,0.0
2025-02-02 19:26:00+00:00,2025-02-02 20:26:00+01:00,2791.548,2792.298,2791.148,2792.248,0.0
2025-02-02 19:27:00+00:00,2025-02-02 20:27:00+01:00,2792.268,2793.278,2792.008,2792.298,0.0
2025-02-02 19:28:00+00:00,2025-02-02 20:28:00+01:00,2792.808,2792.818,2791.428,2791.748,0.0
2025-02-02 19:29:00+00:00,2025-02-02 20:29:00+01:00,2792.428,2794.048,2791.718,2793.318,0.0
2025-02-02 19:30:00+00:00,2025-02-02 20:30:00+01:00,2793.318,2793.818,2792.608,2792.978,0.0
2025-02-02 19:31:00+00:00,2025-02-02 20:31:00+01:00,2793.048,2793.168,2792.088,2792.088,0.0
2025-02-02 19:32:00+00:00,2025-02-02 20:32:00+01:00,2792.088,2793.438,2791.388,2791.998,0.0
2025-02-02 19:33:00+00:00,2025-02-02 20:33:00+01:00,2791.998,2792.838,2791.118,2792.288,0.0
2025-02-02 19:34:00+00:00,2025-02-02 20:34:00+01:00,2792.338,2793.208,2791.398,2792.938,0.0
2025-02-02 19:35:00+00:00,2025-02-02 20:35:00+01:00,2793.268,2793.618,2792.588,2793.388,0.0
2025-02-02 19:36:00+00:00,2025-02-02 20:36:00+01:00,2793.348,2794.528,2792.268,2794.278,0.0
2025-02-02 19:37:00+00:00,2025-02-02 20:37:00+01:00,2794.278,2795.328,2793.788,2795.078,0.0
2025-02-02 19:38:00+00:00,2025-02-02 20:38:00+01:00,2795.078,2795.598,2794.258,2794.598,0.0
2025-02-02 19:39:00+00:00,2025-02-02 20:39:00+01:00,2794.548,2794.548,2793.058,2793.288,0.0
2025-02-02 19:40:00+00:00,2025-02-02 20:40:00+01:00,2793.288,2793.738,2792.598,2792.838,0.0
2025-02-02 19:41:00+00:00,2025-02-02 20:41:00+01:00,2792.838,2794.508,2792.608,2794.388,0.0
2025-02-02 19:42:00+00:00,2025-02-02 20:42:00+01:00,2794.388,2795.188,2794.158,2794.918,0.0
2025-02-02 19:43:00+00:00,2025-02-02 20:43:00+01:00,2794.918,2795.538,2794.648,2794.838,0.0
2025-02-02 19:44:00+00:00,2025-02-02 20:44:00+01:00,2794.838,2795.338,2794.028,2794.358,0.0
2025-02-02 19:45:00+00:00,2025-02-02 20:45:00+01:00,2794.358,2794.648,2793.515,2793.575,0.0
2025-02-02 19:46:00+00:00,2025-02-02 20:46:00+01:00,2793.555,2794.258,2793.378,2793.918,0.0
2025-02-02 19:47:00+00:00,2025-02-02 20:47:00+01:00,2793.908,2793.938,2793.005,2793.028,0.0
2025-02-02 19:48:00+00:00,2025-02-02 20:48:00+01:00,2793.035,2793.865,2792.725,2793.455,0.0
2025-02-02 19:49:00+00:00,2025-02-02 20:49:00+01:00,2793.475,2794.645,2793.475,2794.458,0.0
2025-02-02 19:50:00+00:00,2025-02-02 20:50:00+01:00,2794.468,2795.388,2793.905,2795.388,0.0
2025-02-02 19:51:00+00:00,2025-02-02 20:51:00+01:00,2795.488,2795.488,2793.378,2793.428,0.0
2025-02-02 19:52:00+00:00,2025-02-02 20:52:00+01:00,2793.448,2793.775,2792.708,2792.958,0.0
2025-02-02 19:53:00+00:00,2025-02-02 20:53:00+01:00,2792.915,2793.025,2791.978,2792.048,0.0
2025-02-02 19:54:00+00:00,2025-02-02 20:54:00+01:00,2792.075,2792.178,2790.805,2790.805,0.0
2025-02-02 19:55:00+00:00,2025-02-02 20:55:00+01:00,2790.795,2792.405,2790.458,2792.115,0.0
2025-02-02 19:56:00+00:00,2025-02-02 20:56:00+01:00,2792.245,2792.365,2791.245,2791.765,0.0
2025-02-02 19:57:00+00:00,2025-02-02 20:57:00+01:00,2791.825,2791.825,2790.985,2791.015,0.0
2025-02-02 19:58:00+00:00,2025-02-02 20:58:00+01:00,2790.985,2791.875,2790.845,2791.425,0.0
2025-02-02 19:59:00+00:00,2025-02-02 20:59:00+01:00,2791.475,2792.035,2790.738,2792.005,0.0
2025-02-02 20:00:00+00:00,2025-02-02 21:00:00+01:00,2791.975,2792.035,2791.085,2791.325,0.0
2025-02-02 20:01:00+00:00,2025-02-02 21:01:00+01:00,2791.245,2791.465,2789.465,2789.905,0.0
2025-02-02 20:02:00+00:00,2025-02-02 21:02:00+01:00,2789.875,2790.235,2789.385,2789.585,0.0
2025-02-02 20:03:00+00:00,2025-02-02 21:03:00+01:00,2789.515,2789.695,2788.025,2788.188,0.0
2025-02-02 20:04:00+00:00,2025-02-02 21:04:00+01:00,2788.188,2788.738,2786.998,2787.478,0.0
2025-02-02 20:05:00+00:00,2025-02-02 21:05:00+01:00,2787.458,2787.975,2786.638,2787.525,0.0
2025-02-02 20:06:00+00:00,2025-02-02 21:06:00+01:00,2787.575,2788.415,2786.998,2787.985,0.0
2025-02-02 20:07:00+00:00,2025-02-02 21:07:00+01:00,2787.955,2789.548,2785.115,2785.198,0.0
2025-02-02 20:08:00+00:00,2025-02-02 21:08:00+01:00,2785.198,2786.445,2785.198,2785.855,0.0
2025-02-02 20:09:00+00:00,2025-02-02 21:09:00+01:00,2785.805,2785.815,2783.905,2784.505,0.0
2025-02-02 20:10:00+00:00,2025-02-02 21:10:00+01:00,2784.515,2785.425,2783.905,2783.975,0.0
2025-02-02 20:11:00+00:00,2025-02-02 21:11:00+01:00,2783.985,2785.065,2782.375,2782.825,0.0
2025-02-02 20:12:00+00:00,2025-02-02 21:12:00+01:00,2782.755,2784.145,2782.545,2783.955,0.0
2025-02-02 20:13:00+00:00,2025-02-02 21:13:00+01:00,2783.925,2785.805,2783.765,2785.515,0.0
2025-02-02 20:14:00+00:00,2025-02-02 21:14:00+01:00,2785.515,2785.665,2784.485,2785.345,0.0
2025-02-02 20:15:00+00:00,2025-02-02 21:15:00+01:00,2785.325,2785.415,2783.615,2783.895,0.0
2025-02-02 20:16:00+00:00,2025-02-02 21:16:00+01:00,2783.865,2784.685,2782.515,2782.695,0.0
2025-02-02 20:17:00+00:00,2025-02-02 21:17:00+01:00,2782.695,2783.295,2781.115,2783.175,0.0
2025-02-02 20:18:00+00:00,2025-02-02 21:18:00+01:00,2783.175,2783.715,2782.385,2782.865,0.0
2025-02-02 20:19:00+00:00,2025-02-02 21:19:00+01:00,2782.865,2783.165,2782.185,2782.505,0.0
2025-02-02 20:20:00+00:00,2025-02-02 21:20:00+01:00,2782.408,2782.935,2781.525,2782.215,0.0
2025-02-02 20:21:00+00:00,2025-02-02 21:21:00+01:00,2782.185,2783.145,2781.678,2783.025,0.0
2025-02-02 20:22:00+00:00,2025-02-02 21:22:00+01:00,2782.935,2784.275,2782.778,2783.415,0.0
2025-02-02 20:23:00+00:00,2025-02-02 21:23:00+01:00,2783.498,2784.265,2783.035,2783.185,0.0
2025-02-02 20:24:00+00:00,2025-02-02 21:24:00+01:00,2783.195,2783.525,2781.738,2781.858,0.0
2025-02-02 20:25:00+00:00,2025-02-02 21:25:00+01:00,2781.858,2782.708,2781.508,2782.378,0.0
2025-02-02 20:26:00+00:00,2025-02-02 21:26:00+01:00,2782.468,2782.858,2781.468,2781.678,0.0
2025-02-02 20:27:00+00:00,2025-02-02 21:27:00+01:00,2781.648,2782.248,2781.425,2781.948,0.0
2025-02-02 20:28:00+00:00,2025-02-02 21:28:00+01:00,2782.048,2782.308,2781.278,2781.888,0.0
2025-02-02 20:29:00+00:00,2025-02-02 21:29:00+01:00,2781.658,2782.078,2781.538,2782.068,0.0
2025-02-02 20:30:00+00:00,2025-02-02 21:30:00+01:00,2782.068,2782.668,2781.388,2781.578,0.0
2025-02-02 20:31:00+00:00,2025-02-02 21:31:00+01:00,2781.528,2781.948,2780.508,2781.798,0.0
2025-02-02 20:32:00+00:00,2025-02-02 21:32:00+01:00,2781.988,2781.988,2781.288,2781.395,0.0
2025-02-02 20:33:00+00:00,2025-02-02 21:33:00+01:00,2781.375,2782.455,2780.548,2782.235,0.0
2025-02-02 20:34:00+00:00,2025-02-02 21:34:00+01:00,2782.265,2783.695,2782.125,2783.475,0.0
2025-02-02 20:35:00+00:00,2025-02-02 21:35:00+01:00,2783.448,2784.048,2783.048,2784.048,0.0
2025-02-02 20:36:00+00:00,2025-02-02 21:36:00+01:00,2784.048,2784.448,2783.148,2783.348,0.0
2025-02-02 20:37:00+00:00,2025-02-02 21:37:00+01:00,2783.348,2783.815,2782.648,2783.548,0.0
2025-02-02 20:38:00+00:00,2025-02-02 21:38:00+01:00,2783.558,2784.155,2782.955,2783.135,0.0
2025-02-02 20:39:00+00:00,2025-02-02 21:39:00+01:00,2783.128,2783.168,2781.565,2781.678,0.0
2025-02-02 20:40:00+00:00,2025-02-02 21:40:00+01:00,2781.648,2782.185,2781.415,2781.555,0.0
2025-02-02 20:41:00+00:00,2025-02-02 21:41:00+01:00,2781.565,2782.465,2780.705,2781.918,0.0
2025-02-02 20:42:00+00:00,2025-02-02 21:42:00+01:00,2782.098,2783.245,2781.878,2782.925,0.0
2025-02-02 20:43:00+00:00,2025-02-02 21:43:00+01:00,2782.935,2783.585,2782.875,2783.055,0.0
2025-02-02 20:44:00+00:00,2025-02-02 21:44:00+01:00,2783.005,2783.495,2783.005,2783.305,0.0
2025-02-02 20:45:00+00:00,2025-02-02 21:45:00+01:00,2783.315,2783.425,2782.815,2783.075,0.0
2025-02-02 20:46:00+00:00,2025-02-02 21:46:00+01:00,2783.105,2783.125,2782.455,2782.975,0.0
2025-02-02 20:47:00+00:00,2025-02-02 21:47:00+01:00,2783.125,2783.465,2782.445,2782.775,0.0
2025-02-02 20:48:00+00:00,2025-02-02 21:48:00+01:00,2782.815,2783.635,2782.525,2783.165,0.0
2025-02-02 20:49:00+00:00,2025-02-02 21:49:00+01:00,2783.165,2783.425,2782.365,2782.405,0.0
2025-02-02 20:50:00+00:00,2025-02-02 21:50:00+01:00,2782.375,2782.915,2781.835,2782.775,0.0
2025-02-02 20:51:00+00:00,2025-02-02 21:51:00+01:00,2782.745,2783.165,2782.185,2783.165,0.0
2025-02-02 20:52:00+00:00,2025-02-02 21:52:00+01:00,2783.195,2783.795,2782.945,2783.065,0.0
2025-02-02 20:53:00+00:00,2025-02-02 21:53:00+01:00,2783.065,2783.095,2782.185,2782.325,0.0
2025-02-02 20:54:00+00:00,2025-02-02 21:54:00+01:00,2782.325,2782.565,2781.975,2782.455,0.0
2025-02-02 20:55:00+00:00,2025-02-02 21:55:00+01:00,2782.455,2782.505,2781.695,2781.745,0.0
2025-02-02 20:56:00+00:00,2025-02-02 21:56:00+01:00,2781.635,2781.695,2777.845,2779.135,0.0
2025-02-02 20:57:00+00:00,2025-02-02 21:57:00+01:00,2779.165,2780.805,2778.845,2780.585,0.0
2025-02-02 20:58:00+00:00,2025-02-02 21:58:00+01:00,2780.495,2781.755,2780.475,2781.035,0.0
2025-02-02 20:59:00+00:00,2025-02-02 21:59:00+01:00,2781.045,2782.235,2780.805,2782.095,0.0
2025-02-02 21:00:00+00:00,2025-02-02 22:00:00+01:00,2782.075,2782.595,2780.885,2782.055,0.0
2025-02-02 21:01:00+00:00,2025-02-02 22:01:00+01:00,2782.145,2782.255,2781.598,2781.598,0.0
2025-02-02 21:02:00+00:00,2025-02-02 22:02:00+01:00,2781.598,2782.325,2780.565,2781.325,0.0
2025-02-02 21:03:00+00:00,2025-02-02 22:03:00+01:00,2781.345,2781.395,2778.818,2778.978,0.0
2025-02-02 21:04:00+00:00,2025-02-02 22:04:00+01:00,2779.065,2780.145,2777.698,2779.035,0.0
2025-02-02 21:05:00+00:00,2025-02-02 22:05:00+01:00,2779.105,2780.165,2778.015,2778.385,0.0
2025-02-02 21:06:00+00:00,2025-02-02 22:06:00+01:00,2778.315,2778.765,2776.585,2776.665,0.0
2025-02-02 21:07:00+00:00,2025-02-02 22:07:00+01:00,2776.655,2777.785,2776.475,2777.095,0.0
2025-02-02 21:08:00+00:00,2025-02-02 22:08:00+01:00,2777.285,2777.695,2776.518,2776.675,0.0
2025-02-02 21:09:00+00:00,2025-02-02 22:09:00+01:00,2776.685,2777.905,2775.438,2777.585,0.0
2025-02-02 21:10:00+00:00,2025-02-02 22:10:00+01:00,2777.468,2778.485,2776.285,2778.435,0.0
2025-02-02 21:11:00+00:00,2025-02-02 22:11:00+01:00,2778.498,2778.498,2776.598,2777.195,0.0
2025-02-02 21:12:00+00:00,2025-02-02 22:12:00+01:00,2777.175,2777.875,2776.785,2777.805,0.0
2025-02-02 21:13:00+00:00,2025-02-02 22:13:00+01:00,2777.815,2778.658,2777.528,2778.585,0.0
2025-02-02 21:14:00+00:00,2025-02-02 22:14:00+01:00,2778.555,2779.568,2778.288,2778.288,0.0
2025-02-02 21:15:00+00:00,2025-02-02 22:15:00+01:00,2778.288,2779.258,2777.455,2778.388,0.0
2025-02-02 21:16:00+00:00,2025-02-02 22:16:00+01:00,2778.678,2779.145,2778.335,2779.145,0.0
2025-02-02 21:17:00+00:00,2025-02-02 22:17:00+01:00,2779.145,2780.445,2778.115,2778.445,0.0
2025-02-02 21:18:00+00:00,2025-02-02 22:18:00+01:00,2778.395,2778.715,2777.335,2778.145,0.0
2025-02-02 21:19:00+00:00,2025-02-02 22:19:00+01:00,2778.145,2778.395,2777.235,2778.265,0.0
2025-02-02 21:20:00+00:00,2025-02-02 22:20:00+01:00,2778.245,2778.435,2776.815,2777.645,0.0
2025-02-02 21:21:00+00:00,2025-02-02 22:21:00+01:00,2777.635,2778.775,2777.155,2778.385,0.0
2025-02-02 21:22:00+00:00,2025-02-02 22:22:00+01:00,2778.375,2779.285,2778.105,2778.845,0.0
2025-02-02 21:23:00+00:00,2025-02-02 22:23:00+01:00,2778.855,2779.145,2778.438,2778.755,0.0
2025-02-02 21:24:00+00:00,2025-02-02 22:24:00+01:00,2778.795,2779.305,2778.375,2779.235,0.0
2025-02-02 21:25:00+00:00,2025-02-02 22:25:00+01:00,2779.195,2779.885,2778.925,2779.615,0.0
2025-02-02 21:26:00+00:00,2025-02-02 22:26:00+01:00,2779.595,2781.135,2778.908,2779.585,0.0
2025-02-02 21:27:00+00:00,2025-02-02 22:27:00+01:00,2779.995,2780.155,2778.438,2779.595,0.0
2025-02-02 21:28:00+00:00,2025-02-02 22:28:00+01:00,2779.605,2779.615,2778.975,2779.585,0.0
2025-02-02 21:29:00+00:00,2025-02-02 22:29:00+01:00,2779.535,2779.645,2776.925,2777.835,0.0
2025-02-02 21:30:00+00:00,2025-02-02 22:30:00+01:00,2777.865,2777.865,2776.508,2777.035,0.0
2025-02-02 21:31:00+00:00,2025-02-02 22:31:00+01:00,2777.045,2777.845,2776.118,2776.798,0.0
2025-02-02 21:32:00+00:00,2025-02-02 22:32:00+01:00,2776.715,2778.258,2776.415,2777.218,0.0
2025-02-02 21:33:00+00:00,2025-02-02 22:33:00+01:00,2777.218,2777.218,2776.348,2776.671,0.0
2025-02-02 21:34:00+00:00,2025-02-02 22:34:00+01:00,2776.645,2779.528,2776.178,2779.278,0.0
2025-02-02 21:35:00+00:00,2025-02-02 22:35:00+01:00,2779.278,2779.278,2777.648,2778.315,0.0
2025-02-02 21:36:00+00:00,2025-02-02 22:36:00+01:00,2778.305,2778.425,2777.515,2777.948,0.0
2025-02-02 21:37:00+00:00,2025-02-02 22:37:00+01:00,2777.858,2778.335,2777.098,2778.135,0.0
2025-02-02 21:38:00+00:00,2025-02-02 22:38:00+01:00,2778.145,2778.175,2775.055,2775.095,0.0
2025-02-02 21:39:00+00:00,2025-02-02 22:39:00+01:00,2775.125,2775.415,2773.345,2774.515,0.0
2025-02-02 21:40:00+00:00,2025-02-02 22:40:00+01:00,2774.505,2776.008,2774.148,2775.348,0.0
2025-02-02 21:41:00+00:00,2025-02-02 22:41:00+01:00,2775.348,2775.775,2773.535,2774.135,0.0
2025-02-02 21:42:00+00:00,2025-02-02 22:42:00+01:00,2774.145,2775.208,2774.005,2774.888,0.0
2025-02-02 21:43:00+00:00,2025-02-02 22:43:00+01:00,2774.948,2775.935,2774.808,2775.015,0.0
2025-02-02 21:44:00+00:00,2025-02-02 22:44:00+01:00,2775.075,2776.075,2774.418,2775.685,0.0
2025-02-02 21:45:00+00:00,2025-02-02 22:45:00+01:00,2775.715,2776.515,2775.168,2775.835,0.0
2025-02-02 21:46:00+00:00,2025-02-02 22:46:00+01:00,2775.845,2776.275,2775.008,2775.928,0.0
2025-02-02 21:47:00+00:00,2025-02-02 22:47:00+01:00,2775.828,2776.535,2775.448,2775.448,0.0
2025-02-02 21:48:00+00:00,2025-02-02 22:48:00+01:00,2775.445,2775.848,2775.245,2775.395,0.0
2025-02-02 21:49:00+00:00,2025-02-02 22:49:00+01:00,2775.415,2775.795,2774.985,2775.665,0.0
2025-02-02 21:50:00+00:00,2025-02-02 22:50:00+01:00,2775.685,2776.555,2775.605,2776.285,0.0
2025-02-02 21:51:00+00:00,2025-02-02 22:51:00+01:00,2776.318,2776.405,2775.308,2776.258,0.0
2025-02-02 21:52:00+00:00,2025-02-02 22:52:00+01:00,2776.258,2777.075,2775.888,2776.978,0.0
2025-02-02 21:53:00+00:00,2025-02-02 22:53:00+01:00,2776.978,2777.405,2776.835,2777.085,0.0
2025-02-02 21:54:00+00:00,2025-02-02 22:54:00+01:00,2777.148,2777.295,2776.438,2776.815,0.0
2025-02-02 21:55:00+00:00,2025-02-02 22:55:00+01:00,2776.815,2777.745,2776.545,2776.675,0.0
2025-02-02 21:56:00+00:00,2025-02-02 22:56:00+01:00,2776.605,2777.245,2776.445,2777.125,0.0
2025-02-02 21:57:00+00:00,2025-02-02 22:57:00+01:00,2777.125,2777.625,2776.598,2777.265,0.0
2025-02-02 21:58:00+00:00,2025-02-02 22:58:00+01:00,2777.265,2777.865,2777.135,2777.815,0.0
2025-02-02 21:59:00+00:00,2025-02-02 22:59:00+01:00,2777.815,2778.075,2777.355,2777.925,0.0
2025-02-02 22:00:00+00:00,2025-02-02 23:00:00+01:00,2777.935,2778.315,2777.345,2777.965,0.0
2025-02-02 22:01:00+00:00,2025-02-02 23:01:00+01:00,2777.995,2777.995,2776.648,2776.818,0.0
2025-02-02 22:02:00+00:00,2025-02-02 23:02:00+01:00,2776.785,2777.065,2776.285,2776.625,0.0
