time_utc,time_berlin,open,high,low,close,volume
2025-05-01 00:22:00+00:00,2025-05-01 02:22:00+02:00,3227.105,3227.465,3225.225,3225.465,0.0
2025-05-01 00:23:00+00:00,2025-05-01 02:23:00+02:00,3225.435,3226.455,3225.155,3226.315,0.0
2025-05-01 00:24:00+00:00,2025-05-01 02:24:00+02:00,3226.335,3226.335,3224.745,3225.495,0.0
2025-05-01 00:25:00+00:00,2025-05-01 02:25:00+02:00,3225.455,3225.565,3224.955,3225.135,0.0
2025-05-01 00:26:00+00:00,2025-05-01 02:26:00+02:00,3225.135,3225.365,3224.965,3225.365,0.0
2025-05-01 00:27:00+00:00,2025-05-01 02:27:00+02:00,3225.385,3225.985,3225.065,3225.895,0.0
2025-05-01 00:28:00+00:00,2025-05-01 02:28:00+02:00,3225.935,3227.575,3225.765,3226.935,0.0
2025-05-01 00:29:00+00:00,2025-05-01 02:29:00+02:00,3226.935,3226.935,3225.885,3226.135,0.0
2025-05-01 00:30:00+00:00,2025-05-01 02:30:00+02:00,3226.135,3226.135,3224.345,3224.695,0.0
2025-05-01 00:31:00+00:00,2025-05-01 02:31:00+02:00,3224.695,3225.255,3223.375,3224.525,0.0
2025-05-01 00:32:00+00:00,2025-05-01 02:32:00+02:00,3224.555,3226.485,3224.555,3226.165,0.0
2025-05-01 00:33:00+00:00,2025-05-01 02:33:00+02:00,3226.145,3226.575,3225.405,3226.345,0.0
2025-05-01 00:34:00+00:00,2025-05-01 02:34:00+02:00,3226.325,3226.325,3225.585,3225.905,0.0
2025-05-01 00:35:00+00:00,2025-05-01 02:35:00+02:00,3226.355,3226.555,3225.125,3225.155,0.0
2025-05-01 00:36:00+00:00,2025-05-01 02:36:00+02:00,3225.345,3225.795,3223.975,3224.075,0.0
2025-05-01 00:37:00+00:00,2025-05-01 02:37:00+02:00,3224.085,3224.335,3222.325,3222.385,0.0
2025-05-01 00:38:00+00:00,2025-05-01 02:38:00+02:00,3222.525,3222.965,3221.255,3221.385,0.0
2025-05-01 00:39:00+00:00,2025-05-01 02:39:00+02:00,3221.525,3223.145,3220.605,3222.985,0.0
2025-05-01 00:40:00+00:00,2025-05-01 02:40:00+02:00,3222.955,3223.215,3222.345,3222.715,0.0
2025-05-01 00:41:00+00:00,2025-05-01 02:41:00+02:00,3222.645,3223.805,3220.875,3221.775,0.0
2025-05-01 00:42:00+00:00,2025-05-01 02:42:00+02:00,3221.735,3223.455,3221.665,3223.125,0.0
2025-05-01 00:43:00+00:00,2025-05-01 02:43:00+02:00,3223.145,3225.225,3222.925,3224.855,0.0
2025-05-01 00:44:00+00:00,2025-05-01 02:44:00+02:00,3224.785,3226.435,3224.225,3226.225,0.0
2025-05-01 00:45:00+00:00,2025-05-01 02:45:00+02:00,3226.035,3230.765,3225.935,3230.125,0.0
2025-05-01 00:46:00+00:00,2025-05-01 02:46:00+02:00,3230.255,3230.495,3226.655,3228.395,0.0
2025-05-01 00:47:00+00:00,2025-05-01 02:47:00+02:00,3228.385,3229.075,3227.975,3228.135,0.0
2025-05-01 00:48:00+00:00,2025-05-01 02:48:00+02:00,3228.095,3228.925,3227.785,3228.835,0.0
2025-05-01 00:49:00+00:00,2025-05-01 02:49:00+02:00,3228.815,3229.715,3228.785,3229.335,0.0
2025-05-01 00:50:00+00:00,2025-05-01 02:50:00+02:00,3229.355,3229.355,3228.255,3228.665,0.0
2025-05-01 00:51:00+00:00,2025-05-01 02:51:00+02:00,3228.765,3231.475,3228.695,3231.205,0.0
2025-05-01 00:52:00+00:00,2025-05-01 02:52:00+02:00,3231.205,3231.205,3229.745,3229.745,0.0
2025-05-01 00:53:00+00:00,2025-05-01 02:53:00+02:00,3229.775,3229.855,3227.655,3228.015,0.0
2025-05-01 00:54:00+00:00,2025-05-01 02:54:00+02:00,3228.015,3228.635,3227.235,3227.265,0.0
2025-05-01 00:55:00+00:00,2025-05-01 02:55:00+02:00,3227.285,3227.665,3226.435,3226.435,0.0
2025-05-01 00:56:00+00:00,2025-05-01 02:56:00+02:00,3226.475,3227.185,3225.245,3225.925,0.0
2025-05-01 00:57:00+00:00,2025-05-01 02:57:00+02:00,3225.935,3228.115,3225.935,3227.345,0.0
2025-05-01 00:58:00+00:00,2025-05-01 02:58:00+02:00,3227.175,3227.545,3226.665,3226.955,0.0
2025-05-01 00:59:00+00:00,2025-05-01 02:59:00+02:00,3227.035,3227.285,3225.755,3226.225,0.0
2025-05-01 01:00:00+00:00,2025-05-01 03:00:00+02:00,3226.205,3226.715,3226.035,3226.535,0.0
2025-05-01 01:01:00+00:00,2025-05-01 03:01:00+02:00,3226.565,3226.915,3225.685,3226.825,0.0
2025-05-01 01:02:00+00:00,2025-05-01 03:02:00+02:00,3226.865,3226.865,3225.505,3225.705,0.0
2025-05-01 01:03:00+00:00,2025-05-01 03:03:00+02:00,3225.675,3225.675,3224.165,3224.255,0.0
2025-05-01 01:04:00+00:00,2025-05-01 03:04:00+02:00,3224.285,3224.525,3223.265,3223.265,0.0
2025-05-01 01:05:00+00:00,2025-05-01 03:05:00+02:00,3223.105,3225.425,3222.915,3225.205,0.0
2025-05-01 01:06:00+00:00,2025-05-01 03:06:00+02:00,3225.225,3228.055,3224.375,3227.815,0.0
2025-05-01 01:07:00+00:00,2025-05-01 03:07:00+02:00,3228.035,3229.445,3227.585,3228.095,0.0
2025-05-01 01:08:00+00:00,2025-05-01 03:08:00+02:00,3228.465,3228.515,3227.735,3228.065,0.0
2025-05-01 01:09:00+00:00,2025-05-01 03:09:00+02:00,3227.955,3227.955,3226.025,3226.515,0.0
2025-05-01 01:10:00+00:00,2025-05-01 03:10:00+02:00,3226.495,3227.145,3225.745,3226.995,0.0
2025-05-01 01:11:00+00:00,2025-05-01 03:11:00+02:00,3226.989,3229.505,3226.315,3228.935,0.0
2025-05-01 01:12:00+00:00,2025-05-01 03:12:00+02:00,3228.915,3229.215,3227.375,3227.845,0.0
2025-05-01 01:13:00+00:00,2025-05-01 03:13:00+02:00,3227.665,3228.015,3227.145,3227.915,0.0
2025-05-01 01:14:00+00:00,2025-05-01 03:14:00+02:00,3227.825,3229.255,3227.825,3228.825,0.0
2025-05-01 01:15:00+00:00,2025-05-01 03:15:00+02:00,3228.785,3229.545,3227.595,3228.465,0.0
2025-05-01 01:16:00+00:00,2025-05-01 03:16:00+02:00,3228.475,3229.485,3228.315,3228.745,0.0
2025-05-01 01:17:00+00:00,2025-05-01 03:17:00+02:00,3228.855,3230.235,3228.545,3229.185,0.0
2025-05-01 01:18:00+00:00,2025-05-01 03:18:00+02:00,3229.205,3230.945,3229.155,3230.205,0.0
2025-05-01 01:19:00+00:00,2025-05-01 03:19:00+02:00,3230.225,3230.225,3228.505,3228.685,0.0
2025-05-01 01:20:00+00:00,2025-05-01 03:20:00+02:00,3228.715,3229.645,3228.595,3229.355,0.0
2025-05-01 01:21:00+00:00,2025-05-01 03:21:00+02:00,3229.355,3230.395,3229.225,3230.295,0.0
2025-05-01 01:22:00+00:00,2025-05-01 03:22:00+02:00,3230.275,3231.325,3230.185,3230.185,0.0
2025-05-01 01:23:00+00:00,2025-05-01 03:23:00+02:00,3230.225,3230.565,3229.545,3230.005,0.0
2025-05-01 01:24:00+00:00,2025-05-01 03:24:00+02:00,3230.005,3231.585,3229.945,3230.075,0.0
2025-05-01 01:25:00+00:00,2025-05-01 03:25:00+02:00,3230.045,3230.285,3227.095,3227.585,0.0
2025-05-01 01:26:00+00:00,2025-05-01 03:26:00+02:00,3227.535,3228.605,3226.975,3228.385,0.0
2025-05-01 01:27:00+00:00,2025-05-01 03:27:00+02:00,3228.375,3230.705,3228.355,3228.935,0.0
2025-05-01 01:28:00+00:00,2025-05-01 03:28:00+02:00,3228.865,3232.825,3228.735,3232.485,0.0
2025-05-01 01:29:00+00:00,2025-05-01 03:29:00+02:00,3232.465,3232.515,3230.265,3230.355,0.0
2025-05-01 01:30:00+00:00,2025-05-01 03:30:00+02:00,3230.355,3231.355,3228.145,3230.005,0.0
2025-05-01 01:31:00+00:00,2025-05-01 03:31:00+02:00,3230.155,3231.875,3228.565,3229.895,0.0
2025-05-01 01:32:00+00:00,2025-05-01 03:32:00+02:00,3229.875,3230.125,3228.845,3229.365,0.0
2025-05-01 01:33:00+00:00,2025-05-01 03:33:00+02:00,3229.345,3231.135,3229.175,3230.355,0.0
2025-05-01 01:34:00+00:00,2025-05-01 03:34:00+02:00,3230.335,3231.905,3230.335,3231.325,0.0
2025-05-01 01:35:00+00:00,2025-05-01 03:35:00+02:00,3231.225,3235.065,3231.135,3233.725,0.0
2025-05-01 01:36:00+00:00,2025-05-01 03:36:00+02:00,3233.805,3233.805,3231.255,3232.235,0.0
2025-05-01 01:37:00+00:00,2025-05-01 03:37:00+02:00,3232.105,3234.585,3232.065,3233.885,0.0
2025-05-01 01:38:00+00:00,2025-05-01 03:38:00+02:00,3233.845,3235.955,3233.835,3235.515,0.0
2025-05-01 01:39:00+00:00,2025-05-01 03:39:00+02:00,3235.525,3235.835,3233.625,3234.155,0.0
2025-05-01 01:40:00+00:00,2025-05-01 03:40:00+02:00,3234.145,3235.285,3234.135,3235.225,0.0
2025-05-01 01:41:00+00:00,2025-05-01 03:41:00+02:00,3235.205,3236.085,3234.045,3235.055,0.0
2025-05-01 01:42:00+00:00,2025-05-01 03:42:00+02:00,3235.015,3235.225,3232.885,3234.325,0.0
2025-05-01 01:43:00+00:00,2025-05-01 03:43:00+02:00,3234.285,3234.305,3232.675,3234.255,0.0
2025-05-01 01:44:00+00:00,2025-05-01 03:44:00+02:00,3234.255,3235.275,3233.035,3233.185,0.0
2025-05-01 01:45:00+00:00,2025-05-01 03:45:00+02:00,3233.185,3234.755,3232.895,3234.655,0.0
2025-05-01 01:46:00+00:00,2025-05-01 03:46:00+02:00,3234.645,3236.275,3234.495,3236.235,0.0
2025-05-01 01:47:00+00:00,2025-05-01 03:47:00+02:00,3236.235,3236.435,3233.985,3235.625,0.0
2025-05-01 01:48:00+00:00,2025-05-01 03:48:00+02:00,3235.675,3237.035,3235.605,3235.885,0.0
2025-05-01 01:49:00+00:00,2025-05-01 03:49:00+02:00,3235.855,3236.635,3235.485,3236.605,0.0
2025-05-01 01:50:00+00:00,2025-05-01 03:50:00+02:00,3236.415,3237.255,3235.375,3236.085,0.0
2025-05-01 01:51:00+00:00,2025-05-01 03:51:00+02:00,3236.065,3236.495,3235.215,3236.285,0.0
2025-05-01 01:52:00+00:00,2025-05-01 03:52:00+02:00,3236.295,3236.745,3235.645,3236.595,0.0
2025-05-01 01:53:00+00:00,2025-05-01 03:53:00+02:00,3236.555,3237.885,3236.515,3237.545,0.0
2025-05-01 01:54:00+00:00,2025-05-01 03:54:00+02:00,3237.545,3237.545,3236.275,3236.605,0.0
2025-05-01 01:55:00+00:00,2025-05-01 03:55:00+02:00,3236.605,3237.815,3236.215,3236.305,0.0
2025-05-01 01:56:00+00:00,2025-05-01 03:56:00+02:00,3236.305,3238.305,3235.885,3237.805,0.0
2025-05-01 01:57:00+00:00,2025-05-01 03:57:00+02:00,3237.605,3237.965,3236.705,3236.775,0.0
2025-05-01 01:58:00+00:00,2025-05-01 03:58:00+02:00,3236.715,3237.455,3236.065,3237.435,0.0
2025-05-01 01:59:00+00:00,2025-05-01 03:59:00+02:00,3237.365,3237.995,3236.185,3236.205,0.0
2025-05-01 02:00:00+00:00,2025-05-01 04:00:00+02:00,3236.295,3237.755,3235.895,3237.305,0.0
2025-05-01 02:01:00+00:00,2025-05-01 04:01:00+02:00,3237.305,3238.205,3236.915,3237.175,0.0
2025-05-01 02:02:00+00:00,2025-05-01 04:02:00+02:00,3237.135,3237.905,3236.625,3237.575,0.0
2025-05-01 02:03:00+00:00,2025-05-01 04:03:00+02:00,3237.615,3239.535,3237.595,3239.175,0.0
2025-05-01 02:04:00+00:00,2025-05-01 04:04:00+02:00,3239.205,3241.365,3238.915,3240.845,0.0
2025-05-01 02:05:00+00:00,2025-05-01 04:05:00+02:00,3240.685,3243.045,3239.335,3242.685,0.0
2025-05-01 02:06:00+00:00,2025-05-01 04:06:00+02:00,3242.555,3243.005,3239.665,3240.245,0.0
2025-05-01 02:07:00+00:00,2025-05-01 04:07:00+02:00,3240.275,3241.925,3239.945,3240.045,0.0
2025-05-01 02:08:00+00:00,2025-05-01 04:08:00+02:00,3240.025,3240.845,3238.955,3240.285,0.0
2025-05-01 02:09:00+00:00,2025-05-01 04:09:00+02:00,3240.265,3240.455,3239.505,3240.455,0.0
2025-05-01 02:10:00+00:00,2025-05-01 04:10:00+02:00,3240.455,3240.885,3239.665,3240.615,0.0
2025-05-01 02:11:00+00:00,2025-05-01 04:11:00+02:00,3240.609,3241.255,3239.805,3240.055,0.0
2025-05-01 02:12:00+00:00,2025-05-01 04:12:00+02:00,3240.055,3240.155,3238.075,3238.555,0.0
2025-05-01 02:13:00+00:00,2025-05-01 04:13:00+02:00,3238.435,3239.235,3237.675,3239.025,0.0
2025-05-01 02:14:00+00:00,2025-05-01 04:14:00+02:00,3238.995,3239.095,3237.165,3237.865,0.0
2025-05-01 02:15:00+00:00,2025-05-01 04:15:00+02:00,3237.975,3238.105,3235.275,3235.715,0.0
2025-05-01 02:16:00+00:00,2025-05-01 04:16:00+02:00,3235.885,3235.905,3234.065,3234.385,0.0
2025-05-01 02:17:00+00:00,2025-05-01 04:17:00+02:00,3234.585,3238.905,3233.575,3237.855,0.0
2025-05-01 02:18:00+00:00,2025-05-01 04:18:00+02:00,3237.825,3239.575,3236.815,3238.005,0.0
2025-05-01 02:19:00+00:00,2025-05-01 04:19:00+02:00,3238.415,3239.925,3238.405,3239.725,0.0
2025-05-01 02:20:00+00:00,2025-05-01 04:20:00+02:00,3239.675,3239.815,3237.955,3239.455,0.0
2025-05-01 02:21:00+00:00,2025-05-01 04:21:00+02:00,3239.455,3239.455,3238.075,3238.185,0.0
2025-05-01 02:22:00+00:00,2025-05-01 04:22:00+02:00,3238.175,3238.615,3235.805,3235.955,0.0
2025-05-01 02:23:00+00:00,2025-05-01 04:23:00+02:00,3236.045,3237.025,3235.605,3236.015,0.0
2025-05-01 02:24:00+00:00,2025-05-01 04:24:00+02:00,3235.985,3236.915,3235.825,3236.675,0.0
2025-05-01 02:25:00+00:00,2025-05-01 04:25:00+02:00,3236.635,3236.665,3235.745,3235.885,0.0
2025-05-01 02:26:00+00:00,2025-05-01 04:26:00+02:00,3235.885,3236.505,3235.755,3236.205,0.0
2025-05-01 02:27:00+00:00,2025-05-01 04:27:00+02:00,3236.145,3236.405,3235.595,3235.775,0.0
2025-05-01 02:28:00+00:00,2025-05-01 04:28:00+02:00,3235.925,3236.775,3234.625,3235.555,0.0
2025-05-01 02:29:00+00:00,2025-05-01 04:29:00+02:00,3235.565,3235.975,3235.015,3235.635,0.0
2025-05-01 02:30:00+00:00,2025-05-01 04:30:00+02:00,3235.665,3236.185,3235.145,3235.725,0.0
2025-05-01 02:31:00+00:00,2025-05-01 04:31:00+02:00,3235.665,3236.075,3235.065,3235.985,0.0
2025-05-01 02:32:00+00:00,2025-05-01 04:32:00+02:00,3235.695,3239.905,3235.585,3239.725,0.0
2025-05-01 02:33:00+00:00,2025-05-01 04:33:00+02:00,3239.805,3240.205,3236.205,3237.805,0.0
2025-05-01 02:34:00+00:00,2025-05-01 04:34:00+02:00,3237.805,3240.205,3237.715,3238.605,0.0
2025-05-01 02:35:00+00:00,2025-05-01 04:35:00+02:00,3238.635,3239.755,3238.045,3238.805,0.0
2025-05-01 02:36:00+00:00,2025-05-01 04:36:00+02:00,3238.685,3239.615,3237.755,3238.405,0.0
2025-05-01 02:37:00+00:00,2025-05-01 04:37:00+02:00,3238.975,3239.315,3236.715,3237.245,0.0
2025-05-01 02:38:00+00:00,2025-05-01 04:38:00+02:00,3237.245,3237.385,3236.465,3237.285,0.0
2025-05-01 02:39:00+00:00,2025-05-01 04:39:00+02:00,3237.335,3238.345,3237.185,3237.765,0.0
2025-05-01 02:40:00+00:00,2025-05-01 04:40:00+02:00,3237.865,3238.155,3236.345,3237.145,0.0
2025-05-01 02:41:00+00:00,2025-05-01 04:41:00+02:00,3237.095,3237.835,3236.985,3237.645,0.0
2025-05-01 02:42:00+00:00,2025-05-01 04:42:00+02:00,3237.675,3239.765,3237.665,3237.995,0.0
2025-05-01 02:43:00+00:00,2025-05-01 04:43:00+02:00,3237.975,3238.125,3236.685,3236.725,0.0
2025-05-01 02:44:00+00:00,2025-05-01 04:44:00+02:00,3236.735,3237.585,3236.055,3237.065,0.0
2025-05-01 02:45:00+00:00,2025-05-01 04:45:00+02:00,3237.065,3237.525,3236.235,3236.595,0.0
2025-05-01 02:46:00+00:00,2025-05-01 04:46:00+02:00,3236.495,3236.605,3235.235,3235.705,0.0
2025-05-01 02:47:00+00:00,2025-05-01 04:47:00+02:00,3235.545,3237.205,3235.315,3237.205,0.0
2025-05-01 02:48:00+00:00,2025-05-01 04:48:00+02:00,3237.195,3237.495,3235.325,3235.805,0.0
2025-05-01 02:49:00+00:00,2025-05-01 04:49:00+02:00,3235.795,3236.085,3235.415,3235.605,0.0
2025-05-01 02:50:00+00:00,2025-05-01 04:50:00+02:00,3235.845,3236.705,3235.715,3236.425,0.0
2025-05-01 02:51:00+00:00,2025-05-01 04:51:00+02:00,3236.425,3237.005,3236.305,3236.805,0.0
2025-05-01 02:52:00+00:00,2025-05-01 04:52:00+02:00,3236.765,3237.605,3235.275,3235.595,0.0
2025-05-01 02:53:00+00:00,2025-05-01 04:53:00+02:00,3235.685,3236.615,3235.535,3236.545,0.0
2025-05-01 02:54:00+00:00,2025-05-01 04:54:00+02:00,3236.505,3237.365,3236.505,3236.955,0.0
2025-05-01 02:55:00+00:00,2025-05-01 04:55:00+02:00,3236.955,3237.105,3235.795,3236.805,0.0
2025-05-01 02:56:00+00:00,2025-05-01 04:56:00+02:00,3236.805,3237.435,3236.625,3236.945,0.0
2025-05-01 02:57:00+00:00,2025-05-01 04:57:00+02:00,3236.945,3236.945,3234.635,3234.635,0.0
2025-05-01 02:58:00+00:00,2025-05-01 04:58:00+02:00,3234.595,3235.939,3234.375,3234.585,0.0
2025-05-01 02:59:00+00:00,2025-05-01 04:59:00+02:00,3234.675,3235.725,3234.585,3235.335,0.0
2025-05-01 03:00:00+00:00,2025-05-01 05:00:00+02:00,3235.415,3236.625,3233.585,3234.085,0.0
2025-05-01 03:01:00+00:00,2025-05-01 05:01:00+02:00,3234.085,3234.615,3233.355,3233.475,0.0
2025-05-01 03:02:00+00:00,2025-05-01 05:02:00+02:00,3233.405,3233.615,3232.525,3233.565,0.0
2025-05-01 03:03:00+00:00,2025-05-01 05:03:00+02:00,3233.575,3233.595,3232.005,3232.115,0.0
2025-05-01 03:04:00+00:00,2025-05-01 05:04:00+02:00,3232.055,3232.325,3230.335,3230.395,0.0
2025-05-01 03:05:00+00:00,2025-05-01 05:05:00+02:00,3230.555,3233.225,3230.445,3232.255,0.0
2025-05-01 03:06:00+00:00,2025-05-01 05:06:00+02:00,3232.249,3234.085,3231.905,3232.995,0.0
2025-05-01 03:07:00+00:00,2025-05-01 05:07:00+02:00,3232.975,3232.985,3230.305,3230.365,0.0
2025-05-01 03:08:00+00:00,2025-05-01 05:08:00+02:00,3230.595,3230.595,3228.945,3229.255,0.0
2025-05-01 03:09:00+00:00,2025-05-01 05:09:00+02:00,3229.245,3230.355,3228.755,3229.855,0.0
2025-05-01 03:10:00+00:00,2025-05-01 05:10:00+02:00,3229.985,3231.005,3229.325,3229.325,0.0
2025-05-01 03:11:00+00:00,2025-05-01 05:11:00+02:00,3229.335,3229.525,3228.325,3228.385,0.0
2025-05-01 03:12:00+00:00,2025-05-01 05:12:00+02:00,3228.449,3228.945,3227.915,3228.385,0.0
2025-05-01 03:13:00+00:00,2025-05-01 05:13:00+02:00,3228.325,3230.245,3228.325,3229.535,0.0
2025-05-01 03:14:00+00:00,2025-05-01 05:14:00+02:00,3229.625,3231.605,3229.425,3230.995,0.0
2025-05-01 03:15:00+00:00,2025-05-01 05:15:00+02:00,3230.945,3231.475,3229.385,3230.115,0.0
2025-05-01 03:16:00+00:00,2025-05-01 05:16:00+02:00,3230.195,3231.065,3228.725,3228.905,0.0
2025-05-01 03:17:00+00:00,2025-05-01 05:17:00+02:00,3228.995,3229.845,3228.785,3228.865,0.0
2025-05-01 03:18:00+00:00,2025-05-01 05:18:00+02:00,3228.875,3228.995,3227.775,3227.995,0.0
2025-05-01 03:19:00+00:00,2025-05-01 05:19:00+02:00,3227.855,3227.855,3226.085,3226.085,0.0
2025-05-01 03:20:00+00:00,2025-05-01 05:20:00+02:00,3226.075,3226.645,3225.815,3226.435,0.0
2025-05-01 03:21:00+00:00,2025-05-01 05:21:00+02:00,3226.405,3229.735,3226.405,3228.895,0.0
2025-05-01 03:22:00+00:00,2025-05-01 05:22:00+02:00,3228.925,3230.505,3228.925,3229.975,0.0
2025-05-01 03:23:00+00:00,2025-05-01 05:23:00+02:00,3230.005,3232.165,3229.815,3231.855,0.0
2025-05-01 03:24:00+00:00,2025-05-01 05:24:00+02:00,3231.855,3231.855,3230.615,3231.255,0.0
2025-05-01 03:25:00+00:00,2025-05-01 05:25:00+02:00,3231.265,3231.765,3229.655,3230.605,0.0
2025-05-01 03:26:00+00:00,2025-05-01 05:26:00+02:00,3230.605,3231.805,3229.855,3230.205,0.0
2025-05-01 03:27:00+00:00,2025-05-01 05:27:00+02:00,3230.205,3232.115,3229.915,3231.525,0.0
2025-05-01 03:28:00+00:00,2025-05-01 05:28:00+02:00,3231.465,3231.705,3230.725,3230.805,0.0
2025-05-01 03:29:00+00:00,2025-05-01 05:29:00+02:00,3230.955,3231.205,3229.675,3230.205,0.0
2025-05-01 03:30:00+00:00,2025-05-01 05:30:00+02:00,3230.205,3231.005,3229.755,3231.005,0.0
2025-05-01 03:31:00+00:00,2025-05-01 05:31:00+02:00,3231.085,3231.605,3230.655,3231.605,0.0
2025-05-01 03:32:00+00:00,2025-05-01 05:32:00+02:00,3231.565,3231.915,3229.385,3229.405,0.0
2025-05-01 03:33:00+00:00,2025-05-01 05:33:00+02:00,3229.325,3231.075,3229.325,3230.025,0.0
2025-05-01 03:34:00+00:00,2025-05-01 05:34:00+02:00,3230.115,3231.075,3229.615,3230.885,0.0
2025-05-01 03:35:00+00:00,2025-05-01 05:35:00+02:00,3230.885,3231.465,3229.459,3231.465,0.0
2025-05-01 03:36:00+00:00,2025-05-01 05:36:00+02:00,3231.459,3233.365,3231.285,3232.555,0.0
2025-05-01 03:37:00+00:00,2025-05-01 05:37:00+02:00,3232.425,3233.065,3231.195,3233.025,0.0
2025-05-01 03:38:00+00:00,2025-05-01 05:38:00+02:00,3232.695,3234.675,3232.625,3233.605,0.0
2025-05-01 03:39:00+00:00,2025-05-01 05:39:00+02:00,3233.535,3233.545,3232.075,3232.755,0.0
2025-05-01 03:40:00+00:00,2025-05-01 05:40:00+02:00,3232.595,3232.595,3231.185,3231.645,0.0
2025-05-01 03:41:00+00:00,2025-05-01 05:41:00+02:00,3231.675,3231.765,3230.865,3231.355,0.0
2025-05-01 03:42:00+00:00,2025-05-01 05:42:00+02:00,3231.315,3231.985,3230.975,3231.085,0.0
2025-05-01 03:43:00+00:00,2025-05-01 05:43:00+02:00,3231.065,3234.915,3231.065,3234.475,0.0
2025-05-01 03:44:00+00:00,2025-05-01 05:44:00+02:00,3234.675,3235.185,3233.985,3234.365,0.0
2025-05-01 03:45:00+00:00,2025-05-01 05:45:00+02:00,3234.415,3234.535,3233.175,3233.565,0.0
2025-05-01 03:46:00+00:00,2025-05-01 05:46:00+02:00,3233.575,3234.385,3233.185,3233.345,0.0
2025-05-01 03:47:00+00:00,2025-05-01 05:47:00+02:00,3233.345,3233.625,3231.635,3232.025,0.0
2025-05-01 03:48:00+00:00,2025-05-01 05:48:00+02:00,3232.125,3232.835,3231.985,3232.415,0.0
2025-05-01 03:49:00+00:00,2025-05-01 05:49:00+02:00,3232.409,3232.725,3231.315,3231.355,0.0
2025-05-01 03:50:00+00:00,2025-05-01 05:50:00+02:00,3231.195,3231.425,3230.055,3230.115,0.0
2025-05-01 03:51:00+00:00,2025-05-01 05:51:00+02:00,3230.105,3231.225,3229.715,3230.635,0.0
2025-05-01 03:52:00+00:00,2025-05-01 05:52:00+02:00,3230.765,3230.765,3229.645,3229.695,0.0
2025-05-01 03:53:00+00:00,2025-05-01 05:53:00+02:00,3229.665,3229.925,3228.165,3229.285,0.0
2025-05-01 03:54:00+00:00,2025-05-01 05:54:00+02:00,3229.305,3230.705,3228.635,3230.705,0.0
2025-05-01 03:55:00+00:00,2025-05-01 05:55:00+02:00,3230.675,3230.905,3229.365,3229.655,0.0
2025-05-01 03:56:00+00:00,2025-05-01 05:56:00+02:00,3229.685,3230.845,3229.555,3229.975,0.0
2025-05-01 03:57:00+00:00,2025-05-01 05:57:00+02:00,3229.875,3230.715,3229.545,3230.255,0.0
2025-05-01 03:58:00+00:00,2025-05-01 05:58:00+02:00,3230.185,3230.835,3229.275,3229.805,0.0
2025-05-01 03:59:00+00:00,2025-05-01 05:59:00+02:00,3229.665,3230.605,3229.425,3229.905,0.0
