date,reason,asia_hi,asia_lo,pierce_hi,pierce_lo,direction,datetime,entry_low,entry_high,zone_width,fvg_pass
2015-01-01,no_asia_data,,,,,,,,,,
2015-01-02,no_pierce_or_fvg,1188.28,1173.5,True,True,,,,,,
2015-01-04,no_asia_data,,,,,,,,,,
2015-01-05,no_pierce_or_fvg,1197.71,1177.44,True,False,,,,,,
2015-01-06,no_pierce_or_fvg,1214.23,1201.6,True,False,,,,,,
2015-01-07,no_pierce_or_fvg,1218.58,1210.93,False,True,,,,,,
2015-01-08,no_pierce_or_fvg,1214.17,1204.63,True,False,,,,,,
2015-01-09,no_pierce_or_fvg,1214.21,1207.33,True,True,,,,,,
2015-01-11,no_asia_data,,,,,,,,,,
2015-01-12,no_pierce_or_fvg,1231.07,1217.53,True,False,,,,,,
2015-01-13,no_pierce_or_fvg,1244.13,1230.62,False,True,,,,,,
2015-01-14,no_pierce_or_fvg,1234.49,1224.98,True,False,,,,,,
2015-01-15,no_pierce_or_fvg,1260.82,1225.97,True,False,,,,,,
2015-01-16,no_pierce_or_fvg,1263.72,1254.95,True,False,,,,,,
2015-01-18,no_asia_data,,,,,,,,,,
2015-01-19,no_pierce_or_fvg,1281.52,1274.38,False,True,,,,,,
2015-01-20,no_pierce_or_fvg,1294.03,1273.99,True,False,,,,,,
2015-01-21,no_pierce_or_fvg,1303.4,1290.47,True,True,,,,,,
2015-01-22,no_pierce_or_fvg,1293.65,1279.54,True,False,,,,,,
2015-01-23,no_pierce_or_fvg,1302.1,1292.56,False,True,,,,,,
2015-01-25,no_asia_data,,,,,,,,,,
2015-01-26,no_pierce_or_fvg,1299.15,1275.82,False,True,,,,,,
2015-01-27,no_pierce_or_fvg,1283.86,1272.27,True,False,,,,,,
2015-01-28,no_pierce_or_fvg,1293.61,1285.96,False,True,,,,,,
2015-01-29,,1285.8,1263.84,,True,BUY,2015-01-29 19:30:00,1258.14,1258.93,0.7899999999999636,True
2015-01-30,no_pierce_or_fvg,1266.01,1257.12,True,False,,,,,,
2015-02-01,no_asia_data,,,,,,,,,,
2015-02-02,no_pierce_or_fvg,1283.44,1271.23,False,True,,,,,,
2015-02-03,no_pierce_or_fvg,1285.69,1269.78,False,True,,,,,,
2015-02-04,no_pierce_or_fvg,1271.43,1256.64,True,False,,,,,,
2015-02-05,no_pierce_or_fvg,1273.96,1258.77,False,True,,,,,,
2015-02-06,no_pierce_or_fvg,1268.69,1262.25,False,True,,,,,,
2015-02-08,no_asia_data,,,,,,,,,,
2015-02-09,no_pierce_or_fvg,1243.51,1233.91,True,False,,,,,,
2015-02-10,no_pierce_or_fvg,1245.81,1233.49,False,True,,,,,,
2015-02-11,no_pierce_or_fvg,1238.63,1232.98,False,True,,,,,,
2015-02-12,no_pierce_or_fvg,1232.87,1218.17,False,False,,,,,,
2015-02-13,no_pierce_or_fvg,1231.16,1221.69,True,False,,,,,,
2015-02-15,no_asia_data,,,,,,,,,,
2015-02-16,no_pierce_or_fvg,1236.63,1227.88,False,True,,,,,,
2015-02-17,no_pierce_or_fvg,1233.9,1218.78,False,True,,,,,,
2015-02-18,no_pierce_or_fvg,1210.86,1202.57,True,True,,,,,,
2015-02-19,no_pierce_or_fvg,1222.88,1211.42,False,True,,,,,,
2015-02-20,no_pierce_or_fvg,1214.89,1201.51,True,True,,,,,,
2015-02-22,no_asia_data,,,,,,,,,,
2015-02-23,no_pierce_or_fvg,1204.76,1190.28,True,False,,,,,,
2015-02-24,no_pierce_or_fvg,1204.47,1194.48,True,True,,,,,,
2015-02-25,no_pierce_or_fvg,1211.8,1200.09,False,False,,,,,,
2015-02-26,no_pierce_or_fvg,1219.88,1203.58,False,False,,,,,,
2015-02-27,no_pierce_or_fvg,1212.22,1204.43,True,False,,,,,,
2015-03-01,no_asia_data,,,,,,,,,,
2015-03-02,no_pierce_or_fvg,1223.17,1212.52,False,True,,,,,,
2015-03-03,no_pierce_or_fvg,1211.38,1195.33,True,False,,,,,,
2015-03-04,no_pierce_or_fvg,1208.9,1201.79,False,True,,,,,,
2015-03-05,no_pierce_or_fvg,1205.86,1197.84,True,True,,,,,,
2015-03-06,no_pierce_or_fvg,1200.64,1192.82,False,True,,,,,,
2015-03-08,no_asia_data,,,,,,,,,,
2015-03-09,no_pierce_or_fvg,1175.3,1167.09,False,True,,,,,,
2015-03-10,no_pierce_or_fvg,1169.16,1155.21,True,False,,,,,,
2015-03-11,no_pierce_or_fvg,1165.13,1156.68,False,True,,,,,,
2015-03-12,no_pierce_or_fvg,1166.5,1150.12,False,True,,,,,,
2015-03-13,no_pierce_or_fvg,1161.7,1153.37,False,True,,,,,,
2015-03-15,no_asia_data,,,,,,,,,,
2015-03-16,no_pierce_or_fvg,1164.06,1153.53,False,True,,,,,,
2015-03-17,no_pierce_or_fvg,1156.87,1151.96,True,True,,,,,,
2015-03-18,no_pierce_or_fvg,1152.92,1145.9,True,False,,,,,,
2015-03-19,no_pierce_or_fvg,1177.79,1163.23,False,True,,,,,,
2015-03-20,no_pierce_or_fvg,1174.22,1168.72,True,False,,,,,,
2015-03-22,no_asia_data,,,,,,,,,,
2015-03-23,no_pierce_or_fvg,1187.17,1179.3,True,False,,,,,,
2015-03-24,no_pierce_or_fvg,1194.92,1185.32,False,False,,,,,,
2015-03-25,no_pierce_or_fvg,1196.18,1186.6,True,False,,,,,,
2015-03-26,no_pierce_or_fvg,1219.56,1194.42,False,False,,,,,,
2015-03-27,no_pierce_or_fvg,1206.14,1195.69,False,True,,,,,,
2015-03-29,no_asia_data,,,,,,,,,,
2015-03-30,no_pierce_or_fvg,1199.43,1185.72,False,True,,,,,,
2015-03-31,no_pierce_or_fvg,1187.42,1178.44,True,False,,,,,,
2015-04-01,,1188.96,1180.78,True,,SELL,2015-04-01 18:45:00,1203.8,1204.34,0.5399999999999636,True
2015-04-02,no_pierce_or_fvg,1207.27,1201.15,False,True,,,,,,
2015-04-03,no_pierce_or_fvg,1202.79,1201.19,True,False,,,,,,
2015-04-05,no_asia_data,,,,,,,,,,
2015-04-06,no_pierce_or_fvg,1223.33,1213.96,True,True,,,,,,
2015-04-07,no_pierce_or_fvg,1216.19,1207.45,False,False,,,,,,
2015-04-08,no_pierce_or_fvg,1212.27,1207.75,False,True,,,,,,
2015-04-09,no_pierce_or_fvg,1203.32,1192.53,False,False,,,,,,
2015-04-10,no_pierce_or_fvg,1205.51,1193.14,True,False,,,,,,
2015-04-12,no_asia_data,,,,,,,,,,
2015-04-13,no_pierce_or_fvg,1209.43,1197.59,False,True,,,,,,
2015-04-14,no_pierce_or_fvg,1201.4,1187.34,False,True,,,,,,
2015-04-15,no_pierce_or_fvg,1195.05,1188.97,True,True,,,,,,
2015-04-16,no_pierce_or_fvg,1208.98,1200.01,False,True,,,,,,
2015-04-17,no_pierce_or_fvg,1207.76,1197.33,False,False,,,,,,
2015-04-19,no_asia_data,,,,,,,,,,
2015-04-20,,1209.1,1199.26,,True,BUY,2015-04-20 18:45:00,1195.09,1195.91,0.8200000000001637,True
2015-04-21,no_pierce_or_fvg,1198.9,1193.09,True,False,,,,,,
2015-04-22,no_pierce_or_fvg,1204.76,1198.27,False,True,,,,,,
2015-04-23,no_pierce_or_fvg,1190.35,1184.27,True,False,,,,,,
2015-04-24,no_pierce_or_fvg,1195.95,1190.45,False,True,,,,,,
2015-04-26,no_asia_data,,,,,,,,,,
2015-04-27,no_pierce_or_fvg,1185.19,1178.54,True,False,,,,,,
2015-04-28,no_pierce_or_fvg,1203.63,1199.23,True,False,,,,,,
2015-04-29,no_pierce_or_fvg,1212.45,1204.37,True,True,,,,,,
2015-04-30,no_pierce_or_fvg,1207.16,1199.94,False,True,,,,,,
2015-05-01,,1185.17,1178.88,,True,BUY,2015-05-01 16:45:00,1174.14,1174.65,0.5099999999999909,True
2015-05-03,no_asia_data,,,,,,,,,,
2015-05-04,no_pierce_or_fvg,1185.05,1177.66,True,False,,,,,,
2015-05-05,no_pierce_or_fvg,1190.23,1185.69,True,False,,,,,,
2015-05-06,no_pierce_or_fvg,1197.3,1188.19,True,True,,,,,,
2015-05-07,no_pierce_or_fvg,1192.75,1180.8,False,True,,,,,,
2015-05-08,,1188.8,1181.87,True,,SELL,2015-05-08 15:45:00,1189.26,1189.83,0.5699999999999363,True
2015-05-10,no_asia_data,,,,,,,,,,
2015-05-11,no_pierce_or_fvg,1190.35,1183.98,True,True,,,,,,
2015-05-12,no_pierce_or_fvg,1197.09,1180.78,False,False,,,,,,
2015-05-13,no_pierce_or_fvg,1196.16,1191.22,True,False,,,,,,
2015-05-14,no_pierce_or_fvg,1219.78,1212.29,True,False,,,,,,
2015-05-15,no_pierce_or_fvg,1222.01,1210.97,True,False,,,,,,
2015-05-17,no_asia_data,,,,,,,,,,
2015-05-18,no_pierce_or_fvg,1232.31,1221.57,False,True,,,,,,
2015-05-19,no_pierce_or_fvg,1225.54,1217.11,False,True,,,,,,
2015-05-20,no_pierce_or_fvg,1210.75,1203.26,True,False,,,,,,
2015-05-21,no_pierce_or_fvg,1212.71,1207.87,False,True,,,,,,
2015-05-22,no_pierce_or_fvg,1214.8,1205.54,False,True,,,,,,
2015-05-24,no_asia_data,,,,,,,,,,
2015-05-25,no_pierce_or_fvg,1205.83,1202.82,True,False,,,,,,
2015-05-26,no_pierce_or_fvg,1207.49,1193.17,False,True,,,,,,
2015-05-27,no_pierce_or_fvg,1190.86,1184.23,False,True,,,,,,
2015-05-28,no_pierce_or_fvg,1192.1,1186.37,False,True,,,,,,
2015-05-29,no_pierce_or_fvg,1190.65,1187.68,True,True,,,,,,
2015-05-31,no_asia_data,,,,,,,,,,
2015-06-01,no_pierce_or_fvg,1197.18,1184.52,True,False,,,,,,
2015-06-02,no_pierce_or_fvg,1192.47,1185.92,True,False,,,,,,
2015-06-03,no_pierce_or_fvg,1195.33,1186.77,False,True,,,,,,
2015-06-04,no_pierce_or_fvg,1186.45,1180.38,False,True,,,,,,
2015-06-05,no_pierce_or_fvg,1178.42,1173.65,False,True,,,,,,
2015-06-07,no_asia_data,,,,,,,,,,
2015-06-08,no_pierce_or_fvg,1177.58,1169.16,False,False,,,,,,
2015-06-09,no_pierce_or_fvg,1182.62,1172.45,True,False,,,,,,
2015-06-10,no_pierce_or_fvg,1189.66,1175.22,True,False,,,,,,
2015-06-11,no_pierce_or_fvg,1187.88,1178.5,False,True,,,,,,
2015-06-12,no_pierce_or_fvg,1184.31,1178.62,False,True,,,,,,
2015-06-14,no_asia_data,,,,,,,,,,
2015-06-15,no_pierce_or_fvg,1186.38,1172.78,True,False,,,,,,
2015-06-16,no_pierce_or_fvg,1187.8,1181.79,False,True,,,,,,
2015-06-17,no_pierce_or_fvg,1182.58,1177.99,True,True,,,,,,
2015-06-18,no_pierce_or_fvg,1198.97,1183.59,True,False,,,,,,
2015-06-19,no_pierce_or_fvg,1202.34,1198.31,True,False,,,,,,
2015-06-21,no_asia_data,,,,,,,,,,
2015-06-22,no_pierce_or_fvg,1201.07,1192.36,False,True,,,,,,
2015-06-23,no_pierce_or_fvg,1188.08,1182.16,False,True,,,,,,
2015-06-24,no_pierce_or_fvg,1180.25,1173.98,False,True,,,,,,
2015-06-25,no_pierce_or_fvg,1178.02,1171.83,False,True,,,,,,
2015-06-26,no_pierce_or_fvg,1178.59,1170.18,False,True,,,,,,
2015-06-28,no_asia_data,,,,,,,,,,
2015-06-29,no_pierce_or_fvg,1188.03,1176.07,False,True,,,,,,
2015-06-30,no_pierce_or_fvg,1180.45,1171.25,False,True,,,,,,
2015-07-01,no_pierce_or_fvg,1175.04,1171.32,False,True,,,,,,
2015-07-02,no_pierce_or_fvg,1168.94,1162.27,True,True,,,,,,
2015-07-03,no_pierce_or_fvg,1170.19,1164.75,False,False,,,,,,
2015-07-05,no_asia_data,,,,,,,,,,
2015-07-06,no_pierce_or_fvg,1174.83,1162.87,False,False,,,,,,
2015-07-07,no_pierce_or_fvg,1170.48,1164.96,False,True,,,,,,
2015-07-08,no_pierce_or_fvg,1158.8,1147.16,True,False,,,,,,
2015-07-09,no_pierce_or_fvg,1166.52,1154.79,True,False,,,,,,
2015-07-10,no_pierce_or_fvg,1163.97,1157.53,True,False,,,,,,
2015-07-12,no_asia_data,,,,,,,,,,
2015-07-13,no_pierce_or_fvg,1164.42,1153.85,False,True,,,,,,
2015-07-14,no_pierce_or_fvg,1158.22,1152.9,True,False,,,,,,
2015-07-15,no_pierce_or_fvg,1156.77,1153.59,False,True,,,,,,
2015-07-16,no_pierce_or_fvg,1149.98,1143.7,False,True,,,,,,
2015-07-17,no_pierce_or_fvg,1145.7,1142.97,False,True,,,,,,
2015-07-19,no_asia_data,,,,,,,,,,
2015-07-20,no_pierce_or_fvg,1133.21,1084.43,False,False,,,,,,
2015-07-21,no_pierce_or_fvg,1109.31,1094.42,True,False,,,,,,
2015-07-22,no_pierce_or_fvg,1103.37,1091.03,False,True,,,,,,
2015-07-23,no_pierce_or_fvg,1105.68,1093.41,False,True,,,,,,
2015-07-24,no_pierce_or_fvg,1091.58,1077.2,True,False,,,,,,
2015-07-26,no_asia_data,,,,,,,,,,
2015-07-28,no_pierce_or_fvg,1098.62,1091.57,True,False,,,,,,
2015-07-29,no_pierce_or_fvg,1099.28,1094.6,True,True,,,,,,
2015-07-30,no_pierce_or_fvg,1098.62,1082.5,False,False,,,,,,
2015-07-31,no_pierce_or_fvg,1089.39,1079.99,True,False,,,,,,
2015-08-02,no_asia_data,,,,,,,,,,
2015-08-03,no_pierce_or_fvg,1097.69,1091.97,False,True,,,,,,
2015-08-04,no_pierce_or_fvg,1094.63,1080.96,False,False,,,,,,
2015-08-05,no_pierce_or_fvg,1089.6,1084.19,True,True,,,,,,
2015-08-06,no_pierce_or_fvg,1087.22,1083.44,True,False,,,,,,
2015-08-07,no_pierce_or_fvg,1097.49,1087.44,True,True,,,,,,
2015-08-09,no_asia_data,,,,,,,,,,
2015-08-10,no_pierce_or_fvg,1098.45,1089.64,True,False,,,,,,
2015-08-11,no_pierce_or_fvg,1119.35,1093.78,False,False,,,,,,
2015-08-12,no_pierce_or_fvg,1119.65,1101.76,True,False,,,,,,
2015-08-13,no_pierce_or_fvg,1126.68,1116.58,False,True,,,,,,
2015-08-14,no_pierce_or_fvg,1119.46,1112.38,True,True,,,,,,
2015-08-16,no_asia_data,,,,,,,,,,
2015-08-17,no_pierce_or_fvg,1119.89,1113.6,True,False,,,,,,
2015-08-18,no_pierce_or_fvg,1121.13,1116.66,False,True,,,,,,
2015-08-19,no_pierce_or_fvg,1124.09,1116.21,True,False,,,,,,
2015-08-20,no_pierce_or_fvg,1142.05,1132.55,True,False,,,,,,
2015-08-21,no_pierce_or_fvg,1168.18,1148.9,False,False,,,,,,
2015-08-23,no_asia_data,,,,,,,,,,
2015-08-24,no_pierce_or_fvg,1165.3,1152.24,True,True,,,,,,
2015-08-25,no_pierce_or_fvg,1156.53,1144.37,False,True,,,,,,
2015-08-26,,1146.45,1130.67,,True,BUY,2015-08-26 23:00:00,1123.7,1125.46,1.759999999999991,True
2015-08-27,no_pierce_or_fvg,1129.26,1122.97,True,True,,,,,,
2015-08-28,no_pierce_or_fvg,1132.95,1123.69,True,False,,,,,,
2015-08-30,no_asia_data,,,,,,,,,,
2015-08-31,no_pierce_or_fvg,1135.18,1129.19,True,True,,,,,,
2015-09-01,no_pierce_or_fvg,1144.62,1134.35,True,False,,,,,,
2015-09-02,no_pierce_or_fvg,1142.43,1135.43,False,True,,,,,,
2015-09-03,no_pierce_or_fvg,1134.37,1127.57,False,True,,,,,,
2015-09-04,no_pierce_or_fvg,1126.63,1122.72,True,True,,,,,,
2015-09-06,no_asia_data,,,,,,,,,,
2015-09-07,no_pierce_or_fvg,1124.75,1117.79,False,True,,,,,,
2015-09-08,no_pierce_or_fvg,1122.11,1118.58,True,False,,,,,,
2015-09-09,no_pierce_or_fvg,1125.35,1119.94,False,True,,,,,,
2015-09-10,no_pierce_or_fvg,1108.5,1103.75,True,False,,,,,,
2015-09-11,no_pierce_or_fvg,1112.81,1105.38,False,True,,,,,,
2015-09-13,no_asia_data,,,,,,,,,,
2015-09-14,no_pierce_or_fvg,1109.68,1104.73,True,True,,,,,,
2015-09-15,no_pierce_or_fvg,1109.35,1102.49,False,False,,,,,,
2015-09-16,no_pierce_or_fvg,1109.87,1103.93,True,False,,,,,,
2015-09-17,no_pierce_or_fvg,1122.89,1115.82,True,True,,,,,,
2015-09-18,no_pierce_or_fvg,1139.48,1127.51,True,False,,,,,,
2015-09-20,no_asia_data,,,,,,,,,,
2015-09-21,no_pierce_or_fvg,1139.82,1135.95,False,True,,,,,,
2015-09-22,no_pierce_or_fvg,1136.3,1126.44,False,True,,,,,,
2015-09-23,no_pierce_or_fvg,1128.23,1121.83,True,False,,,,,,
2015-09-24,,1137.57,1129.68,True,,SELL,2015-09-24 18:45:00,1153.61,1154.22,0.6100000000001273,True
2015-09-25,no_pierce_or_fvg,1154.22,1140.75,False,False,,,,,,
2015-09-27,no_asia_data,,,,,,,,,,
2015-09-28,no_pierce_or_fvg,1148.15,1131.23,False,True,,,,,,
2015-09-29,no_pierce_or_fvg,1133.74,1124.23,True,True,,,,,,
2015-09-30,,1128.16,1122.04,,True,BUY,2015-09-30 18:45:00,1113.97,1114.94,0.9700000000000273,True
2015-10-01,no_pierce_or_fvg,1116.22,1111.03,True,False,,,,,,
2015-10-02,no_pierce_or_fvg,1114.33,1104.61,True,False,,,,,,
2015-10-04,no_asia_data,,,,,,,,,,
2015-10-05,no_pierce_or_fvg,1139.57,1132.2,True,True,,,,,,
2015-10-06,no_pierce_or_fvg,1139.8,1134.94,True,False,,,,,,
2015-10-07,no_pierce_or_fvg,1152.98,1146.17,True,True,,,,,,
2015-10-08,no_pierce_or_fvg,1146.2,1140.13,True,True,,,,,,
2015-10-09,no_pierce_or_fvg,1157.58,1138.55,True,False,,,,,,
2015-10-11,no_asia_data,,,,,,,,,,
2015-10-12,no_pierce_or_fvg,1168.03,1154.82,True,False,,,,,,
2015-10-13,no_pierce_or_fvg,1164.13,1153.02,True,True,,,,,,
2015-10-14,no_pierce_or_fvg,1176.03,1164.17,True,True,,,,,,
2015-10-15,no_pierce_or_fvg,1188.18,1181.52,True,True,,,,,,
2015-10-16,no_pierce_or_fvg,1183.14,1175.3,True,True,,,,,,
2015-10-18,no_asia_data,,,,,,,,,,
2015-10-19,no_pierce_or_fvg,1177.97,1170.72,True,True,,,,,,
2015-10-20,no_pierce_or_fvg,1175.23,1167.34,True,False,,,,,,
2015-10-21,no_pierce_or_fvg,1179.16,1173.46,False,True,,,,,,
2015-10-22,no_pierce_or_fvg,1169.87,1164.49,True,True,,,,,,
2015-10-23,no_pierce_or_fvg,1175.06,1164.39,True,True,,,,,,
2015-10-25,no_asia_data,,,,,,,,,,
2015-10-26,no_pierce_or_fvg,1168.25,1162.16,True,False,,,,,,
2015-10-27,no_pierce_or_fvg,1167.16,1162.31,True,True,,,,,,
2015-10-28,no_pierce_or_fvg,1173.47,1165.23,True,True,,,,,,
2015-10-29,,1162.61,1155.13,,True,BUY,2015-10-29 17:45:00,1145.58,1146.26,0.6800000000000637,True
2015-10-30,no_pierce_or_fvg,1150.01,1144.69,False,True,,,,,,
2015-11-01,no_asia_data,,,,,,,,,,
2015-11-02,no_pierce_or_fvg,1142.87,1134.15,False,True,,,,,,
2015-11-03,no_pierce_or_fvg,1138.2,1130.72,False,True,,,,,,
2015-11-04,no_pierce_or_fvg,1122.79,1115.5,False,True,,,,,,
2015-11-06,no_pierce_or_fvg,1110.38,1103.55,False,True,,,,,,
2015-11-08,no_asia_data,,,,,,,,,,
2015-11-09,no_pierce_or_fvg,1095.68,1089.07,False,True,,,,,,
2015-11-10,no_pierce_or_fvg,1094.7,1089.94,False,True,,,,,,
2015-11-11,no_pierce_or_fvg,1094.12,1087.35,False,True,,,,,,
2015-11-12,no_pierce_or_fvg,1089.35,1083.66,True,True,,,,,,
2015-11-13,no_pierce_or_fvg,1088.3,1080.17,True,True,,,,,,
2015-11-15,no_asia_data,,,,,,,,,,
2015-11-16,,1098.09,1085.91,,True,BUY,2015-11-16 17:45:00,1082.57,1082.9,0.3300000000001546,True
2015-11-17,,1085.3,1077.16,,True,BUY,2015-11-17 17:45:00,1069.91,1070.39,0.4800000000000182,True
2015-11-18,no_pierce_or_fvg,1072.57,1064.67,True,False,,,,,,
2015-11-19,no_pierce_or_fvg,1079.13,1070.97,True,True,,,,,,
2015-11-20,no_pierce_or_fvg,1088.0,1079.51,False,True,,,,,,
2015-11-22,no_asia_data,,,,,,,,,,
2015-11-23,no_pierce_or_fvg,1076.98,1067.52,False,True,,,,,,
2015-11-24,no_pierce_or_fvg,1076.87,1069.01,True,False,,,,,,
2015-11-25,,1080.78,1071.85,,True,BUY,2015-11-25 11:30:00,1068.97,1070.93,1.9600000000000364,True
2015-11-26,no_pierce_or_fvg,1074.79,1069.59,False,True,,,,,,
2015-11-27,no_pierce_or_fvg,1073.8,1064.08,False,True,,,,,,
2015-11-29,no_asia_data,,,,,,,,,,
2015-11-30,no_pierce_or_fvg,1058.8,1053.13,True,False,,,,,,
2015-12-01,no_pierce_or_fvg,1074.62,1063.21,False,False,,,,,,
2015-12-02,no_pierce_or_fvg,1071.42,1066.18,False,True,,,,,,
2015-12-03,no_pierce_or_fvg,1055.78,1046.38,True,False,,,,,,
2015-12-04,no_pierce_or_fvg,1064.93,1058.11,True,False,,,,,,
2015-12-06,no_asia_data,,,,,,,,,,
2015-12-07,no_pierce_or_fvg,1086.59,1080.74,False,True,,,,,,
2015-12-08,no_pierce_or_fvg,1075.14,1067.74,True,True,,,,,,
2015-12-09,no_pierce_or_fvg,1081.41,1073.12,True,True,,,,,,
2015-12-10,no_pierce_or_fvg,1076.41,1071.13,False,True,,,,,,
2015-12-11,no_pierce_or_fvg,1072.96,1062.43,True,True,,,,,,
2015-12-13,no_asia_data,,,,,,,,,,
2015-12-14,no_pierce_or_fvg,1077.44,1065.58,False,True,,,,,,
2015-12-15,no_pierce_or_fvg,1068.62,1058.9,False,False,,,,,,
2015-12-16,no_pierce_or_fvg,1066.45,1060.97,True,False,,,,,,
2015-12-17,,1072.9,1064.15,,True,BUY,2015-12-17 14:45:00,1050.4,1051.66,1.259999999999991,True
2015-12-18,no_pierce_or_fvg,1059.2,1050.94,True,False,,,,,,
2015-12-20,no_asia_data,,,,,,,,,,
2015-12-21,no_pierce_or_fvg,1073.96,1063.86,True,False,,,,,,
2015-12-22,no_pierce_or_fvg,1079.99,1075.87,True,True,,,,,,
2015-12-23,no_pierce_or_fvg,1075.46,1069.61,False,True,,,,,,
2015-12-24,no_pierce_or_fvg,1074.43,1069.97,True,False,,,,,,
2015-12-27,no_asia_data,,,,,,,,,,
2015-12-28,no_pierce_or_fvg,1076.93,1070.74,False,True,,,,,,
2015-12-29,no_pierce_or_fvg,1075.18,1067.93,False,True,,,,,,
2015-12-30,no_pierce_or_fvg,1072.01,1065.83,False,True,,,,,,
2015-12-31,no_pierce_or_fvg,1063.4,1058.28,False,True,,,,,,
2016-01-03,no_asia_data,,,,,,,,,,
2016-01-04,no_pierce_or_fvg,1074.63,1061.69,True,False,,,,,,
2016-01-05,no_pierce_or_fvg,1081.89,1072.61,False,False,,,,,,
2016-01-06,no_pierce_or_fvg,1089.09,1075.05,True,False,,,,,,
2016-01-07,no_pierce_or_fvg,1102.77,1091.33,True,False,,,,,,
2016-01-08,no_pierce_or_fvg,1112.87,1095.77,False,True,,,,,,
2016-01-10,no_asia_data,,,,,,,,,,
2016-01-11,,1108.48,1099.0,,True,BUY,2016-01-11 17:45:00,1094.02,1094.4,0.38000000000010914,True
2016-01-12,no_pierce_or_fvg,1099.11,1086.05,False,True,,,,,,
2016-01-13,no_pierce_or_fvg,1087.92,1079.75,True,False,,,,,,
2016-01-14,,1095.21,1084.92,,True,BUY,2016-01-14 17:45:00,1077.18,1078.1,0.9199999999998454,True
2016-01-15,no_pierce_or_fvg,1085.13,1076.23,True,False,,,,,,
2016-01-17,no_asia_data,,,,,,,,,,
2016-01-18,no_pierce_or_fvg,1093.2,1087.46,False,True,,,,,,
2016-01-19,no_pierce_or_fvg,1094.48,1082.56,False,False,,,,,,
2016-01-20,no_pierce_or_fvg,1102.65,1087.62,True,False,,,,,,
2016-01-21,no_pierce_or_fvg,1104.4,1096.25,False,True,,,,,,
2016-01-22,no_pierce_or_fvg,1101.96,1094.77,True,True,,,,,,
2016-01-24,no_asia_data,,,,,,,,,,
2016-01-25,no_pierce_or_fvg,1106.72,1097.19,True,False,,,,,,
2016-01-26,no_pierce_or_fvg,1117.55,1106.97,True,False,,,,,,
2016-01-27,no_pierce_or_fvg,1122.19,1116.16,True,True,,,,,,
2016-01-28,no_pierce_or_fvg,1125.76,1117.13,False,True,,,,,,
2016-01-29,no_pierce_or_fvg,1118.13,1108.46,True,False,,,,,,
2016-01-31,no_asia_data,,,,,,,,,,
2016-02-01,no_pierce_or_fvg,1124.08,1115.42,True,False,,,,,,
2016-02-02,no_pierce_or_fvg,1130.39,1123.33,True,True,,,,,,
2016-02-03,,1130.58,1124.37,True,,SELL,2016-02-03 17:45:00,1142.03,1143.06,1.0299999999999727,True
2016-02-04,no_pierce_or_fvg,1147.87,1139.57,True,False,,,,,,
2016-02-05,no_pierce_or_fvg,1160.59,1153.01,True,True,,,,,,
2016-02-07,no_asia_data,,,,,,,,,,
2016-02-08,no_pierce_or_fvg,1182.99,1164.24,True,False,,,,,,
2016-02-09,no_pierce_or_fvg,1196.68,1185.63,True,False,,,,,,
2016-02-10,no_pierce_or_fvg,1194.37,1181.44,True,False,,,,,,
2016-02-11,no_pierce_or_fvg,1241.95,1195.81,True,False,,,,,,
2016-02-12,no_pierce_or_fvg,1248.18,1232.4,False,False,,,,,,
2016-02-14,no_asia_data,,,,,,,,,,
2016-02-15,no_pierce_or_fvg,1237.64,1207.43,False,True,,,,,,
2016-02-16,no_pierce_or_fvg,1216.97,1190.77,False,False,,,,,,
2016-02-17,no_pierce_or_fvg,1211.98,1195.68,True,False,,,,,,
2016-02-18,,1210.26,1200.64,True,,SELL,2016-02-18 17:15:00,1232.89,1234.73,1.8399999999999181,True
2016-02-19,no_pierce_or_fvg,1234.43,1219.93,False,False,,,,,,
2016-02-21,no_asia_data,,,,,,,,,,
2016-02-22,no_pierce_or_fvg,1226.16,1201.94,False,False,,,,,,
2016-02-23,no_pierce_or_fvg,1222.96,1207.11,True,False,,,,,,
2016-02-24,no_pierce_or_fvg,1238.02,1221.81,True,True,,,,,,
2016-02-25,no_pierce_or_fvg,1242.31,1221.08,True,False,,,,,,
2016-02-26,no_pierce_or_fvg,1240.28,1228.4,False,True,,,,,,
2016-02-28,no_asia_data,,,,,,,,,,
2016-02-29,no_pierce_or_fvg,1235.3,1215.66,True,False,,,,,,
2016-03-01,no_pierce_or_fvg,1248.48,1236.64,False,True,,,,,,
2016-03-02,,1232.82,1224.72,True,,SELL,2016-03-02 17:15:00,1240.13,1240.63,0.5,True
2016-03-04,no_pierce_or_fvg,1274.69,1255.72,True,True,,,,,,
2016-03-06,no_asia_data,,,,,,,,,,
2016-03-07,no_pierce_or_fvg,1273.07,1256.62,False,False,,,,,,
2016-03-08,no_pierce_or_fvg,1277.96,1263.43,False,True,,,,,,
2016-03-09,no_pierce_or_fvg,1264.98,1249.31,False,True,,,,,,
2016-03-10,,1255.02,1239.39,True,,SELL,2016-03-10 17:45:00,1270.82,1272.63,1.8100000000001728,True
2016-03-11,no_pierce_or_fvg,1283.37,1262.07,False,True,,,,,,
2016-03-13,no_asia_data,,,,,,,,,,
2016-03-14,no_pierce_or_fvg,1261.0,1247.84,False,True,,,,,,
2016-03-15,no_pierce_or_fvg,1237.95,1225.76,False,False,,,,,,
